"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat","cum.emis"
116,35.8954669886667,"3",33.244573,2024-09-23 03:00:00,4.83333333333333,"1.5","Low acid",-2.65089398866667,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,-1.14863595119215e-10,-0.00953646331076145,1.07766096415001,1.07766096415001
119,60.2984746513333,"10",88.062387383,2024-09-23 06:00:00,4.95833333333333,"1.5","Low acid",27.7639127316667,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,1.19663205669231e-09,0.0993494735497639,12.8393942644246,12.8393942644246
119,60.2984746513333,"15",91.700982968,2024-09-23 07:00:00,4.95833333333333,"1.5","Low acid",31.4025083166667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,1.34536763919599e-09,0.111698133053925,11.6316678474179,11.6316678474179
119,60.2984746513333,"3",57.562341125,2024-09-23 05:00:00,4.95833333333333,"1.5","Low acid",-2.73613352633333,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,-1.18557035816788e-10,-0.00984310843767325,1.04859160652736,1.04859160652736
122,63.3797920303333,"10",98.495097925,2024-09-23 09:00:00,5.08333333333333,"1.5","Low acid",35.1153058946667,2024-09-23 14:00:00,2024-09-23,9,12.4,285.55,2280,0.38465,1.49863843795198e-09,0.124423325465242,13.1750534629471,13.1750534629471
122,63.3797920303333,"15",81.39607879,2024-09-23 10:00:00,5.08333333333333,"1.5","Low acid",18.0162867596667,2024-09-23 15:00:00,2024-09-23,10,12.7,285.85,2280,0.38465,7.68085674465544e-10,0.0637697335388101,11.894869647307,11.894869647307
122,63.3797920303333,"3",153.81623083,2024-09-23 08:00:00,5.08333333333333,"1.5","Low acid",90.4364387996667,2024-09-23 13:00:00,2024-09-23,8,12,285.15,2280,0.38465,3.86502807074396e-09,0.320891039092567,1.5151635025097,1.5151635025097
124,44.1623781996667,"10",69.915737698,2024-09-23 11:00:00,5.16666666666667,"1.5","Low acid",25.7533594983333,2024-09-23 16:00:00,2024-09-23,11,13.5,286.65,2280,0.38465,1.09487495168486e-09,0.0909011666906089,13.3903779551029,13.3903779551029
124,44.1623781996667,"15",65.107219021,2024-09-23 12:00:00,5.16666666666667,"1.5","Low acid",20.9448408213333,2024-09-23 17:00:00,2024-09-23,12,15.2,288.35,2280,0.38465,8.85196492353836e-10,0.0734927708242601,12.0321321516701,12.0321321516701
124,44.1623781996667,"3",65.563722075,2024-09-23 10:00:00,5.16666666666667,"1.5","Low acid",21.4013438753333,2024-09-23 15:00:00,2024-09-23,10,12.7,285.85,2280,0.38465,9.12400311131514e-10,0.0757513473507625,1.91180588895303,1.91180588895303
127,32.1301352516667,"10",48.900215483,2024-09-23 14:00:00,5.29166666666667,"1.5","Low acid",16.7700802313333,2024-09-23 19:00:00,2024-09-23,14,18.4,291.55,2280,0.38465,7.00978456142979e-10,0.058198207375484,13.6140270162021,13.6140270162021
127,32.1301352516667,"15",48.951148069,2024-09-23 15:00:00,5.29166666666667,"1.5","Low acid",16.8210128173333,2024-09-23 20:00:00,2024-09-23,15,18.3,291.45,2280,0.38465,7.03348649747114e-10,0.0583949909109617,12.229963794273,12.229963794273
127,32.1301352516667,"3",37.791357679,2024-09-23 13:00:00,5.29166666666667,"1.5","Low acid",5.66122242733334,2024-09-23 18:00:00,2024-09-23,13,17.5,290.65,2280,0.38465,2.37368162115449e-10,0.0197073125458718,2.05499387879798,2.05499387879798
129,29.098027068,"10",44.451781207,2024-09-23 16:00:00,5.375,"1.5","Low acid",15.353754139,2024-09-23 21:00:00,2024-09-23,16,18.1,291.25,2280,0.38465,6.42438003638184e-10,0.0533379304798503,13.7255631540574,13.7255631540574
129,29.098027068,"15",46.223891421,2024-09-23 17:00:00,5.375,"1.5","Low acid",17.125864353,2024-09-23 22:00:00,2024-09-23,17,17.3,290.45,2280,0.38465,7.18561087483303e-10,0.0596579920749757,12.3480167772589,12.3480167772589
129,29.098027068,"3",31.308651636,2024-09-23 16:00:00,5.375,"1.5","Low acid",2.210624568,2024-09-23 21:00:00,2024-09-23,16,18.1,291.25,2280,0.38465,9.24978491515653e-11,0.00767956412858859,2.08238075547244,2.08238075547244
132,28.0142294013333,"10",43.254922416,2024-09-23 19:00:00,5.5,"1.5","Low acid",15.2406930146667,2024-09-24,2024-09-23,19,15.3,288.45,2280,0.38465,6.43897513607874e-10,0.0534591051937637,13.8857587075678,13.8857587075678
132,28.0142294013333,"15",45.423803782,2024-09-23 20:00:00,5.5,"1.5","Low acid",17.4095743806667,2024-09-24 01:00:00,2024-09-23,20,15,288.15,2280,0.38465,7.36295431675646e-10,0.0611303726195266,12.5291993243006,12.5291993243006
132,28.0142294013333,"3",29.921521989,2024-09-23 18:00:00,5.5,"1.5","Low acid",1.90729258766666,2024-09-23 23:00:00,2024-09-23,18,16.1,289.25,2280,0.38465,8.03575207900357e-11,0.00667162252724692,2.1039075354562,2.1039075354562
134,27.071605011,"10",43.151009888,2024-09-23 22:00:00,5.58333333333333,"1.5","Low acid",16.079404877,2024-09-24 03:00:00,2024-09-23,22,15,288.15,2280,0.38465,6.80039160988658e-10,0.0564597381957136,13.9956775509573,13.9956775509573
134,27.071605011,"15",44.934014289,2024-09-23 22:00:00,5.58333333333333,"1.5","Low acid",17.862409278,2024-09-24 03:00:00,2024-09-23,22,15,288.15,2280,0.38465,7.55446977768588e-10,0.0627204152824794,12.6530501122026,12.6530501122026
134,27.071605011,"3",28.131653613,2024-09-23 21:00:00,5.58333333333333,"1.5","Low acid",1.060048602,2024-09-24 02:00:00,2024-09-23,21,15,288.15,2280,0.38465,4.48321668261754e-11,0.00372215682119317,2.11430131480464,2.11430131480464
0,151.518024471333,"11",101.1906571,2024-09-18 07:00:00,0,"2.9","Medium acid",-50.3273673713333,2024-09-18 12:00:00,2024-09-18,7,9.2,282.35,2280,0.38465,-2.17219593639378e-09,-0.180344928518949,0,0
0,151.518024471333,"17",113.00303976,2024-09-18 08:00:00,0,"2.9","Medium acid",-38.5149847113333,2024-09-18 13:00:00,2024-09-18,8,10.7,283.85,2280,0.38465,-1.65357313256133e-09,-0.137286661574238,0,0
0,151.518024471333,"4",87.225539011,2024-09-18 07:00:00,0,"2.9","Medium acid",-64.2924854603333,2024-09-18 12:00:00,2024-09-18,7,9.2,282.35,2280,0.38465,-2.77494895823103e-09,-0.230388043330354,0,0
3,115.906389603333,"11",128.97985937,2024-09-18 10:00:00,0.125,"2.9","Medium acid",13.0734697666667,2024-09-18 15:00:00,2024-09-18,10,15.4,288.55,2280,0.38465,5.52144008957782e-10,0.0458413397057409,-0.201755383219812,-0.201755383219812
3,115.906389603333,"17",144.71907029,2024-09-18 11:00:00,0.125,"2.9","Medium acid",28.8126806866667,2024-09-18 16:00:00,2024-09-18,11,17.7,290.85,2280,0.38465,1.20724988881497e-09,0.100231011049722,-0.0555834757867745,-0.0555834757867745
3,115.906389603333,"4",132.31226825,2024-09-18 09:00:00,0.125,"2.9","Medium acid",16.4058786466667,2024-09-18 14:00:00,2024-09-18,9,12.8,285.95,2280,0.38465,6.99184786355172e-10,0.0580492892948224,-0.258508131053297,-0.258508131053297
5,67.7758860843333,"11",84.155139019,2024-09-18 13:00:00,0.208333333333333,"2.9","Medium acid",16.3792529346667,2024-09-18 18:00:00,2024-09-18,13,19.7,292.85,2280,0.38465,6.81602911872593e-10,0.0565895674328738,-0.0993244760811972,-0.0993244760811972
5,67.7758860843333,"17",82.456121427,2024-09-18 13:00:00,0.208333333333333,"2.9","Medium acid",14.6802353426667,2024-09-18 18:00:00,2024-09-18,13,19.7,292.85,2280,0.38465,6.10900338156368e-10,0.0507195396009799,0.0953670748639271,0.0953670748639271
5,67.7758860843333,"4",77.277748911,2024-09-18 12:00:00,0.208333333333333,"2.9","Medium acid",9.50186282666667,2024-09-18 17:00:00,2024-09-18,12,18.8,291.95,2280,0.38465,3.96627527668751e-10,0.0329297011966702,-0.167529140561804,-0.167529140561804
8,46.730156557,"11",53.897410984,2024-09-18 15:00:00,0.333333333333333,"2.9","Medium acid",7.167254427,2024-09-18 20:00:00,2024-09-18,15,19.9,293.05,2280,0.38465,2.98053119627798e-10,0.0247456353515527,0.0226783280954426,0.0226783280954426
8,46.730156557,"17",61.471921991,2024-09-18 16:00:00,0.333333333333333,"2.9","Medium acid",14.741765434,2024-09-18 21:00:00,2024-09-18,16,19.6,292.75,2280,0.38465,6.13670390004014e-10,0.0509495210653992,0.247870665863496,0.247870665863496
8,46.730156557,"4",39.43954988,2024-09-18 14:00:00,0.333333333333333,"2.9","Medium acid",-7.290606677,2024-09-18 19:00:00,2024-09-18,14,20,293.15,2280,0.38465,-3.03079349493485e-10,-0.0251629342934484,-0.155878990206972,-0.155878990206972
10,56.1161316126667,"11",44.790832271,2024-09-18 18:00:00,0.416666666666667,"2.9","Medium acid",-11.3252993416667,2024-09-18 23:00:00,2024-09-18,18,17,290.15,2280,0.38465,-4.75674303396659e-10,-0.0394925001041987,0.00793146334279665,0.00793146334279665
10,56.1161316126667,"17",51.516825576,2024-09-18 18:00:00,0.416666666666667,"2.9","Medium acid",-4.59930603666666,2024-09-18 23:00:00,2024-09-18,18,17,290.15,2280,0.38465,-1.93175617623675e-10,-0.0160382598863448,0.28278192704255,0.28278192704255
10,56.1161316126667,"4",30.266643032,2024-09-18 17:00:00,0.416666666666667,"2.9","Medium acid",-25.8494885806667,2024-09-18 22:00:00,2024-09-18,17,18.6,291.75,2280,0.38465,-1.07975112811526e-09,-0.0896455226509095,-0.270687447151329,-0.270687447151329
13,37.742122736,"11",42.049868242,2024-09-18 20:00:00,0.541666666666667,"2.9","Medium acid",4.307745506,2024-09-19 01:00:00,2024-09-18,20,14.2,287.35,2280,0.38465,1.82692791827243e-10,0.0151679311847486,-0.0285553900363785,-0.0285553900363785
13,37.742122736,"17",49.453877589,2024-09-18 21:00:00,0.541666666666667,"2.9","Medium acid",11.711754853,2024-09-19 02:00:00,2024-09-18,21,13.5,286.65,2280,0.38465,4.97912011427214e-10,0.0413387690332595,0.320732690762922,0.320732690762922
13,37.742122736,"4",25.262797053,2024-09-18 19:00:00,0.541666666666667,"2.9","Medium acid",-12.479325683,2024-09-19,2024-09-18,19,15.3,288.45,2280,0.38465,-5.27233687539919e-10,-0.0437731790669051,-0.470815499728051,-0.470815499728051
15,34.7120482876667,"11",41.159211359,2024-09-18 23:00:00,0.625,"2.9","Medium acid",6.44716307133333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,2.75632348708786e-10,0.0228841677643138,0.00949670891268397,0.00949670891268397
15,34.7120482876667,"17",48.066339639,2024-09-18 23:00:00,0.625,"2.9","Medium acid",13.3542913513333,2024-09-19 04:00:00,2024-09-18,23,11.9,285.05,2280,0.38465,5.70929360678974e-10,0.047400979357303,0.409472439153485,0.409472439153485
15,34.7120482876667,"4",27.173758178,2024-09-18 22:00:00,0.625,"2.9","Medium acid",-7.53829010966667,2024-09-19 03:00:00,2024-09-18,22,12.9,286.05,2280,0.38465,-3.21154100190744e-10,-0.0266635768312052,-0.541252255626162,-0.541252255626162
18,35.077111938,"11",43.109362275,2024-09-19 01:00:00,0.75,"2.9","Medium acid",8.032250337,2024-09-19 06:00:00,2024-09-19,1,10.8,283.95,2280,0.38465,3.44729094330829e-10,0.0286208729304174,0.0867542699547808,0.0867542699547808
18,35.077111938,"17",54.190195523,2024-09-19 02:00:00,0.75,"2.9","Medium acid",19.113083585,2024-09-19 07:00:00,2024-09-19,2,10.2,283.35,2280,0.38465,8.22034638558121e-10,0.0682488055736743,0.582947116549951,0.582947116549951
18,35.077111938,"4",25.475301287,2024-09-19,0.75,"2.9","Medium acid",-9.601810651,2024-09-19 05:00:00,2024-09-19,0,12.2,285.35,2280,0.38465,-4.10069847252125e-10,-0.0340457396367463,-0.632316230328089,-0.632316230328089
20,63.673471939,"11",83.34607858,2024-09-19 04:00:00,0.833333333333333,"2.9","Medium acid",19.672606641,2024-09-19 09:00:00,2024-09-19,4,9.7,282.85,2280,0.38465,8.47594834062886e-10,0.0703709215181918,0.18574606440339,0.18574606440339
20,63.673471939,"17",123.66536964,2024-09-19 05:00:00,0.833333333333333,"2.9","Medium acid",59.991897701,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,2.58201410285857e-09,0.214369772548241,0.865565694671866,0.865565694671866
20,63.673471939,"4",35.761163935,2024-09-19 03:00:00,0.833333333333333,"2.9","Medium acid",-27.912308004,2024-09-19 08:00:00,2024-09-19,3,9.5,282.65,2280,0.38465,-1.20345355717834e-09,-0.0999158234802345,-0.766277793445069,-0.766277793445069
23,100.360761508333,"11",135.1597188,2024-09-19 06:00:00,0.958333333333333,"2.9","Medium acid",34.7989572916667,2024-09-19 11:00:00,2024-09-19,6,10.2,283.35,2280,0.38465,1.49666840268018e-09,0.124259764773354,0.477692093840709,0.477692093840709
23,100.360761508333,"17",173.55155916,2024-09-19 07:00:00,0.958333333333333,"2.9","Medium acid",73.1907976516667,2024-09-19 12:00:00,2024-09-19,7,11.1,284.25,2280,0.38465,3.1378962693329e-09,0.260521469961047,1.5779025584358,1.5779025584358
23,100.360761508333,"4",94.639609208,2024-09-19 05:00:00,0.958333333333333,"2.9","Medium acid",-5.72115230033333,2024-09-19 10:00:00,2024-09-19,5,10,283.15,2280,0.38465,-2.46234849874005e-10,-0.0204434626063822,-0.946816722574994,-0.946816722574994
25,115.501356475667,"11",171.1673689,2024-09-19 09:00:00,1.04166666666667,"2.9","Medium acid",55.6660124243333,2024-09-19 14:00:00,2024-09-19,9,14.6,287.75,2280,0.38465,2.35753069453954e-09,0.195732206963712,0.797684065577775,0.797684065577775
25,115.501356475667,"17",182.30278995,2024-09-19 10:00:00,1.04166666666667,"2.9","Medium acid",66.8014334743333,2024-09-19 15:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,2.80863338137507e-09,0.233184667144225,2.07160869554107,2.07160869554107
25,115.501356475667,"4",103.00829973,2024-09-19 08:00:00,1.04166666666667,"2.9","Medium acid",-12.4930567456667,2024-09-19 13:00:00,2024-09-19,8,12.9,286.05,2280,0.38465,-5.32242237883824e-10,-0.0441890101798455,-1.01144919536122,-1.01144919536122
28,76.76750531,"11",123.70534529,2024-09-19 11:00:00,1.16666666666667,"2.9","Medium acid",46.93783998,2024-09-19 16:00:00,2024-09-19,11,18.7,291.85,2280,0.38465,1.9599544501831e-09,0.162723739279932,1.33536798494324,1.33536798494324
28,76.76750531,"17",118.61755128,2024-09-19 12:00:00,1.16666666666667,"2.9","Medium acid",41.85004597,2024-09-19 17:00:00,2024-09-19,12,19.8,292.95,2280,0.38465,1.7409448473471e-09,0.144540632265195,2.6381966446552,2.6381966446552
28,76.76750531,"4",78.404991844,2024-09-19 10:00:00,1.16666666666667,"2.9","Medium acid",1.63748653399999,2024-09-19 15:00:00,2024-09-19,10,16.7,289.85,2280,0.38465,6.88473151210388e-11,0.00571599638697348,-1.06915871605053,-1.06915871605053
30,44.5233549126667,"11",61.138053648,2024-09-19 14:00:00,1.25,"2.9","Medium acid",16.6146987353333,2024-09-19 19:00:00,2024-09-19,14,21,294.15,2280,0.38465,6.88345050704178e-10,0.057149328421869,1.55524105264504,1.55524105264504
30,44.5233549126667,"17",65.963187622,2024-09-19 15:00:00,1.25,"2.9","Medium acid",21.4398327093333,2024-09-19 20:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,8.87947925173655e-10,0.0737212064579436,2.85645848337834,2.85645848337834
30,44.5233549126667,"4",40.360084607,2024-09-19 13:00:00,1.25,"2.9","Medium acid",-4.16327030566667,2024-09-19 18:00:00,2024-09-19,13,20.5,293.65,2280,0.38465,-1.72777497621056e-10,-0.0143447213651834,-1.07778744102874,-1.07778744102874
33,35.8358431336667,"11",46.800932004,2024-09-19 16:00:00,1.375,"2.9","Medium acid",10.9650888703333,2024-09-19 21:00:00,2024-09-19,16,20.5,293.65,2280,0.38465,4.55055876057348e-10,0.0377806707326484,1.69763605137682,1.69763605137682
33,35.8358431336667,"17",55.558685141,2024-09-19 17:00:00,1.375,"2.9","Medium acid",19.7228420073333,2024-09-19 22:00:00,2024-09-19,17,18.9,292.05,2280,0.38465,8.22990574070976e-10,0.0683281713982973,3.0695325501627,3.0695325501627
33,35.8358431336667,"4",25.62243441,2024-09-19 15:00:00,1.375,"2.9","Medium acid",-10.2134087236667,2024-09-19 20:00:00,2024-09-19,15,21.1,294.25,2280,0.38465,-4.22996541441405e-10,-0.0351189686675594,-1.15198297607785,-1.15198297607785
35,33.754544017,"11",42.666668066,2024-09-19 19:00:00,1.45833333333333,"2.9","Medium acid",8.912124049,2024-09-20,2024-09-19,19,14.5,287.65,2280,0.38465,3.77571687097217e-10,0.0313476044124146,1.76676432652188,1.76676432652188
35,33.754544017,"17",52.261511954,2024-09-19 20:00:00,1.45833333333333,"2.9","Medium acid",18.506967937,2024-09-20 01:00:00,2024-09-19,20,13.6,286.75,2280,0.38465,7.86528423885388e-10,0.0653009288928243,3.20316165045382,3.20316165045382
35,33.754544017,"4",20.936132187,2024-09-19 18:00:00,1.45833333333333,"2.9","Medium acid",-12.81841183,2024-09-19 23:00:00,2024-09-19,18,16.6,289.75,2280,0.38465,-5.39129817410714e-10,-0.0447608462728215,-1.23186279101823,-1.23186279101823
38,33.8509197063333,"11",42.003876206,2024-09-19 21:00:00,1.58333333333333,"2.9","Medium acid",8.15295649966667,2024-09-20 02:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,3.47340759038591e-10,0.028837704422064,1.8570422897736,1.8570422897736
38,33.8509197063333,"17",51.86580868,2024-09-19 22:00:00,1.58333333333333,"2.9","Medium acid",18.0148889736667,2024-09-20 03:00:00,2024-09-19,22,12.5,285.65,2280,0.38465,7.68563822112187e-10,0.063809431386371,3.39682719087261,3.39682719087261
38,33.8509197063333,"4",21.579439592,2024-09-19 21:00:00,1.58333333333333,"2.9","Medium acid",-12.2714801143333,2024-09-20 02:00:00,2024-09-19,21,12.9,286.05,2280,0.38465,-5.22802399057788e-10,-0.0434052746844472,-1.36411197245414,-1.36411197245414
41,33.2533985476667,"11",45.668735791,2024-09-20,1.70833333333333,"2.9","Medium acid",12.4153372433333,2024-09-20 05:00:00,2024-09-20,0,12.4,285.55,2280,0.38465,5.29857312614841e-10,0.0439910035590101,1.96628535174521,1.96628535174521
41,33.2533985476667,"17",55.597783329,2024-09-20 01:00:00,1.70833333333333,"2.9","Medium acid",22.3443847813333,2024-09-20 06:00:00,2024-09-20,1,12,285.15,2280,0.38465,9.54943334231287e-10,0.079283449741418,3.6114665125643,3.6114665125643
41,33.2533985476667,"4",21.175645959,2024-09-19 23:00:00,1.70833333333333,"2.9","Medium acid",-12.0777525886667,2024-09-20 04:00:00,2024-09-19,23,12.5,285.65,2280,0.38465,-5.15269547630284e-10,-0.0427798653788334,-1.49338968254906,-1.49338968254906
43,36.9494635696667,"11",50.524949172,2024-09-20 03:00:00,1.79166666666667,"2.9","Medium acid",13.5754856023333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,5.81610195961858e-10,0.0482877476470974,2.05856410295132,2.05856410295132
43,36.9494635696667,"17",63.706187107,2024-09-20 03:00:00,1.79166666666667,"2.9","Medium acid",26.7567235373333,2024-09-20 08:00:00,2024-09-20,3,11.3,284.45,2280,0.38465,1.14632976496774e-09,0.0951731637365394,3.78592312604226,3.78592312604226
43,36.9494635696667,"4",24.367032897,2024-09-20 02:00:00,1.79166666666667,"2.9","Medium acid",-12.5824306726667,2024-09-20 07:00:00,2024-09-20,2,11.3,284.45,2280,0.38465,-5.39065060622828e-10,-0.0447554698893715,-1.58092501781726,-1.58092501781726
46,49.5548368516667,"11",68.776310347,2024-09-20 05:00:00,1.91666666666667,"2.9","Medium acid",19.2214734953333,2024-09-20 10:00:00,2024-09-20,5,12.2,285.35,2280,0.38465,8.20902118015752e-10,0.0681547789102239,2.2332278927873,2.2332278927873
46,49.5548368516667,"17",83.825636899,2024-09-20 06:00:00,1.91666666666667,"2.9","Medium acid",34.2708000473333,2024-09-20 11:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,1.46259692011115e-09,0.121431005642791,4.11082938011125,4.11082938011125
46,49.5548368516667,"4",33.736999251,2024-09-20 04:00:00,1.91666666666667,"2.9","Medium acid",-15.8178376006667,2024-09-20 09:00:00,2024-09-20,4,11.7,284.85,2280,0.38465,-6.7672693813073e-10,-0.0561847433922782,-1.73233533773974,-1.73233533773974
48,83.5793547073333,"11",109.89072066,2024-09-20 08:00:00,2,"2.9","Medium acid",26.3113659526667,2024-09-20 13:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,1.12094426380357e-09,0.0930655516578288,2.39444822335535,2.39444822335535
48,83.5793547073333,"17",154.62529549,2024-09-20 08:00:00,2,"2.9","Medium acid",71.0459407826667,2024-09-20 13:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,3.02677329372126e-09,0.251295568762297,4.48355595451634,4.48355595451634
48,83.5793547073333,"4",69.403257339,2024-09-20 07:00:00,2,"2.9","Medium acid",-14.1760973683333,2024-09-20 12:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,-6.04578953337804e-10,-0.0501947113964225,-1.83871479252844,-1.83871479252844
51,99.014606523,"11",140.30749623,2024-09-20 10:00:00,2.125,"2.9","Medium acid",41.292889707,2024-09-20 15:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,1.75429650413788e-09,0.14564914349533,2.75252026608509,2.75252026608509
51,99.014606523,"17",151.33325994,2024-09-20 11:00:00,2.125,"2.9","Medium acid",52.318653417,2024-09-20 16:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,2.21962238555387e-09,0.184282473673316,5.13692301816976,5.13692301816976
51,99.014606523,"4",84.767163477,2024-09-20 09:00:00,2.125,"2.9","Medium acid",-14.247443046,2024-09-20 14:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,-6.06348514721916e-10,-0.050341627895059,-1.98951930146566,-1.98951930146566
